以降,1248,1248,9982,接尾辞,名詞性特殊接尾辞,*,*,以降,いこう,*
以来,1248,1248,9017,接尾辞,名詞性特殊接尾辞,*,*,以来,いらい,*
以後,1248,1248,8883,接尾辞,名詞性特殊接尾辞,*,*,以後,いご,*
以前,1248,1248,8990,接尾辞,名詞性特殊接尾辞,*,*,以前,いぜん,*
半,1248,1248,9974,接尾辞,名詞性特殊接尾辞,*,*,半,はん,*
強,1248,1248,11473,接尾辞,名詞性特殊接尾辞,*,*,強,きょう,*
弱,1248,1248,9744,接尾辞,名詞性特殊接尾辞,*,*,弱,じゃく,*
付,1248,1248,13148,接尾辞,名詞性特殊接尾辞,*,*,付,づけ,*
道,1248,1248,10752,接尾辞,名詞性特殊接尾辞,*,*,道,どう,*
県,1248,1248,10693,接尾辞,名詞性特殊接尾辞,*,*,県,けん,*
市,1248,1248,13041,接尾辞,名詞性特殊接尾辞,*,*,市,し,*
村,1248,1248,11584,接尾辞,名詞性特殊接尾辞,*,*,村,むら,*
州,1248,1248,13714,接尾辞,名詞性特殊接尾辞,*,*,州,しゅう,*
省,1248,1248,12179,接尾辞,名詞性特殊接尾辞,*,*,省,しょう,*
さん,1250,1250,6390,接尾辞,名詞性名詞接尾辞,*,*,さん,さん,*
君,1250,1250,7857,接尾辞,名詞性名詞接尾辞,*,*,君,くん,*
くん,1250,1250,9138,接尾辞,名詞性名詞接尾辞,*,*,くん,くん,*
様,1250,1250,8068,接尾辞,名詞性名詞接尾辞,*,*,様,さま,*
さま,1250,1250,13942,接尾辞,名詞性名詞接尾辞,*,*,さま,さま,*
殿,1250,1250,8010,接尾辞,名詞性名詞接尾辞,*,*,殿,どの,*
氏,1250,1250,4220,接尾辞,名詞性名詞接尾辞,*,*,氏,し,*
ちゃん,1250,1250,7361,接尾辞,名詞性名詞接尾辞,*,*,ちゃん,ちゃん,*
チャン,1250,1250,12457,接尾辞,名詞性名詞接尾辞,*,*,チャン,ちゃん,*
以上,1250,1250,3850,接尾辞,名詞性名詞接尾辞,*,*,以上,いじょう,*
以下,1250,1250,7117,接尾辞,名詞性名詞接尾辞,*,*,以下,いか,*
未満,1250,1250,7841,接尾辞,名詞性名詞接尾辞,*,*,未満,みまん,*
近く,1250,1250,7551,接尾辞,名詞性名詞接尾辞,*,*,近く,ちかく,*
ちかく,1250,1250,9142,接尾辞,名詞性名詞接尾辞,*,*,ちかく,ちかく,*
以外,1250,1250,6506,接尾辞,名詞性名詞接尾辞,*,*,以外,いがい,*
率,1250,1250,7364,接尾辞,名詞性名詞接尾辞,*,*,率,りつ,*
くらい,1250,1250,11081,接尾辞,名詞性名詞接尾辞,*,*,くらい,くらい,*
ぐらい,1250,1250,9462,接尾辞,名詞性名詞接尾辞,*,*,ぐらい,ぐらい,*
程,1250,1250,9005,接尾辞,名詞性名詞接尾辞,*,*,程,ほど,*
ほど,1250,1250,6925,接尾辞,名詞性名詞接尾辞,*,*,ほど,ほど,*
間,1250,1250,8652,接尾辞,名詞性名詞接尾辞,*,*,間,かん,*
前,1250,1250,6810,接尾辞,名詞性名詞接尾辞,*,*,前,まえ,*
後,1250,1250,7635,接尾辞,名詞性名詞接尾辞,*,*,後,ご,*
前後,1250,1250,8915,接尾辞,名詞性名詞接尾辞,*,*,前後,ぜんご,*
程度,1250,1250,7254,接尾辞,名詞性名詞接尾辞,*,*,程度,ていど,*
頃,1250,1250,8154,接尾辞,名詞性名詞接尾辞,*,*,頃,ころ,*
ころ,1250,1250,9776,接尾辞,名詞性名詞接尾辞,*,*,ころ,ころ,*
ごろ,1250,1250,8333,接尾辞,名詞性名詞接尾辞,*,*,ごろ,ごろ,*
ずつ,1250,1250,9107,接尾辞,名詞性名詞接尾辞,*,*,ずつ,ずつ,*
あたり,1250,1250,9317,接尾辞,名詞性名詞接尾辞,*,*,あたり,あたり,*
当たり,1250,1250,6122,接尾辞,名詞性名詞接尾辞,*,*,当たり,あたり,*
